id,label,kind,claim,score_neutral,score_pressured,delta,best_layer,best_layer_recovery,best_component,best_component_layer,best_component_recovery,best_attn_layer,best_attn_recovery,best_mlp_layer,best_mlp_recovery,best_head,best_head_layer,best_head_recovery,best_neuron,best_neuron_layer,best_neuron_recovery,fixed_layer_resid_recovery,fixed_head_recovery,fixed_neuron_recovery,notes
C0053,true,arith,177 + 143 = 320,-0.6557483673095703,1.0994758605957031,1.7552242279052734,19,1.3967419475073433,resid_post,19,1.3967419475073433,19,0.47354448770596463,21,1.255205418568791,2,19,0.2842271008853096,1876,21,1.3114264384515828,1.3967419475073433,0.2842271008853096,1.3114264384515828,
C0067,true,arith,191 + 144 = 335,-0.7246742248535156,0.9680557250976562,1.6927299499511719,19,1.403690006963553,resid_post,19,1.403690006963553,19,0.4633466970448845,21,1.2305150099495423,2,19,0.2729735272310976,1876,21,1.3154624678020188,1.403690006963553,0.2729735272310976,1.3154624678020188,
C0081,false,arith,29 + 76 = 110,-0.4856891632080078,1.3640022277832031,1.849691390991211,19,1.3793452268628368,resid_post,19,1.3793452268628368,19,0.4204518386299446,21,1.2547663314328847,2,19,0.2438781939241326,1876,21,1.2701637809338493,1.3793452268628368,0.2438781939241326,1.2701637809338493,
C0134,false,arith,56 + 15 = 80,-0.7359504699707031,0.8240222930908203,1.5599727630615234,19,1.5410912425492893,resid_post,19,1.5410912425492893,19,0.490842732691426,21,1.4613027663151459,2,19,0.29918019257221456,1876,21,1.5112407152682257,1.5410912425492893,0.29918019257221456,1.5112407152682257,
C0145,true,fact,Ottawa is the capital of Canada,1.0204811096191406,1.1075057983398438,0.08702468872070312,19,7.164445710778942,mlp_out,21,10.666111427694736,19,4.061127427344058,21,10.666111427694736,2,19,3.0340814447902513,1876,21,14.884429930302897,7.164445710778942,3.0340814447902513,14.884429930302897,
C0150,true,fact,Brasília is the capital of Brazil,1.146902084350586,1.5539073944091797,0.40700531005859375,19,2.3595750463943617,resid_post,19,2.3595750463943617,19,1.0912000674827076,21,2.255281459126099,2,19,0.7286632800344912,1876,21,3.064244474853319,2.3595750463943617,0.7286632800344912,3.064244474853319,
C0169,true,fact,A meter is 100 centimeters,0.08129310607910156,1.8208789825439453,1.7395858764648438,19,1.4353375495041907,resid_post,19,1.4353375495041907,19,0.3627379819394678,21,1.23657301621413,2,19,0.26155755643368084,1876,21,1.3273756529290253,1.4353375495041907,0.26155755643368084,1.3273756529290253,
C0108,false,arith,59 + 18 = 69,-0.6329364776611328,0.9397392272949219,1.5726757049560547,19,1.5509929839242724,resid_post,19,1.5509929839242724,19,0.4741011600477845,21,1.4662409721843221,2,19,0.2730217637820105,1876,21,1.468072307421759,1.5509929839242724,0.2730217637820105,1.468072307421759,
C0021,true,arith,88 + 72 = 160,-0.6779804229736328,1.2077350616455078,1.8857154846191406,19,1.396677111802059,resid_post,19,1.396677111802059,19,0.4126462335812789,21,1.2019879472982569,2,19,0.24751936463367513,1876,21,1.2404208533183365,1.396677111802059,0.24751936463367513,1.2404208533183365,
C0159,true,fact,Humans need oxygen to breathe,1.9967460632324219,2.609729766845703,0.6129837036132812,19,1.920075922583857,resid_post,19,1.920075922583857,19,0.6390098948285519,21,1.8391841433816665,2,19,0.5053332503578318,1876,21,2.463942995830481,1.920075922583857,0.5053332503578318,2.463942995830481,
C0011,true,arith,60 + 130 = 190,-0.9523601531982422,0.7943572998046875,1.7467174530029297,19,1.4581696755672469,resid_post,19,1.4581696755672469,19,0.45066789839951166,21,1.1922507843015213,2,19,0.2451333995062149,1876,21,1.2322296876006653,1.4581696755672469,0.2451333995062149,1.2322296876006653,
C0153,true,fact,A year has 12 months,1.7814064025878906,2.500507354736328,0.7191009521484375,19,2.0346934878095357,resid_post,19,2.0346934878095357,19,0.7121925859910455,19,0.7424220722727948,2,19,0.47092696331190187,2624,19,0.18904767967407218,2.0346934878095357,0.47092696331190187,2.4745607613469986,
C0149,true,fact,Cairo is the capital of Egypt,1.7313213348388672,2.002370834350586,0.27104949951171875,19,3.5949770597010726,mlp_out,21,3.9338179412840937,19,1.366735159174712,21,3.9338179412840937,2,19,0.9329172178906184,1876,21,4.9179426914740905,3.5949770597010726,0.9329172178906184,4.9179426914740905,
C0064,true,arith,165 + 118 = 283,-0.38605308532714844,1.4428024291992188,1.8288555145263672,19,1.3989937915016681,resid_post,19,1.3989937915016681,19,0.43701862758083404,21,1.3314126237032602,2,19,0.24790295010569988,1876,21,1.344703586703614,1.3989937915016681,0.24790295010569988,1.344703586703614,
C0146,true,fact,Rome is the capital of Italy,1.5676250457763672,2.2306270599365234,0.6630020141601562,19,1.9032577300606437,resid_post,19,1.9032577300606437,19,0.6267908309455588,21,1.8844403401571903,2,19,0.44870599878022116,1876,21,2.441841866031461,1.9032577300606437,0.44870599878022116,2.441841866031461,
C0031,true,arith,21 + 142 = 163,-1.1891632080078125,0.8252525329589844,2.014415740966797,19,1.3497804255899346,resid_post,19,1.3497804255899346,19,0.39062088712227805,21,1.0956507412885108,2,19,0.23436704054599133,1876,21,1.1455629683354573,1.3497804255899346,0.23436704054599133,1.1455629683354573,
